"ID","DCE1.mono","DCE2.mono","DCE3.mono","duration","DCE1.4","DCE1.5","DCE1.6","DCE1.7","DCE1.8","DCE1.9","DCE1.10","DCE1.11","DCE1.12","DCE1.13","DCE1.14","DCE1.15","DCE1.16","DCE1.17","DCE1.18","DCE1.19","DCE1.20","DCE1.21","DCE1.22","DCE1.23","DCE1.24","DCE1.25","DCE1.26","DCE1.27","DCE2.4","DCE2.5","DCE2.6","DCE2.7","DCE2.8","DCE2.9","DCE2.10","DCE2.11","DCE2.12","DCE2.13","DCE2.14","DCE2.15","DCE2.16","DCE2.17","DCE2.18","DCE2.19","DCE2.20","DCE2.21","DCE2.22","DCE2.23","DCE2.24","DCE2.25","DCE2.26","DCE2.27","DCE3.4","DCE3.5","DCE3.6","DCE3.7","DCE3.8","DCE3.9","DCE3.10","DCE3.11","DCE3.12","DCE3.13","DCE3.14","DCE3.15","DCE3.16","DCE3.17","DCE3.18","DCE3.19","DCE3.20","DCE3.21","DCE3.22","DCE3.23","DCE3.24","DCE3.25","DCE3.26","DCE3.27","risk1_1","risk1_2","risk1_3","risk1_4","risk1_5","risk1_6","risk1_7","risk1_8","risk1_9","risk1_10","risk1_11","risk1_12","loss1_1","loss1_2","loss1_3","loss1_4","loss1_5","loss1_6","loss1_7","loss1_8","loss1_9","loss1_10","loss1_11","loss1_12","risk2_1","risk2_2","risk2_3","risk2_4","risk2_5","risk2_6","risk2_7","risk2_8","risk2_9","risk2_10","risk2_11","risk2_12","loss2_1","loss2_2","loss2_3","loss2_4","loss2_5","loss2_6","loss2_7","loss2_8","loss2_9","loss2_10","loss2_11","loss2_12","breq3_id1","breq3_id2","breq3_id3","breq3_id4","breq3_amov1","breq3_amov2","breq3_amov3","breq3_amov4","breq3_intrins1","breq3_intrins2","breq3_intrins3","breq3_intrins4","breq3_intro1","breq3_intro2","breq3_intro3","breq3_intro4","breq3_integ1","breq3_integ2","breq3_integ3","breq3_integ4","breq3_ext1","breq3_ext2","breq3_ext3","breq3_ext4","VigDays","VigHours","VigMin","VigDK","ModDays","ModHours","ModMin","ModDK","WalkDays","WalkHours","WalkMin","WalkDK","SitHours","SitMin","SitDK","PA_typical","joint_study","NICE_age","NICE_pain","NICE_activity","NICE_stiffness","NICE_stiffness_min","pain_NRS","function_NRS","hipL","hipR","ankleL","ankleR","kneeL","kneeR","footL","footR","DOB","enddate","gender","height","weight","employed","income","household","state"
"4714934c-7095-7277-6500-a43f00b72b82",NA,"2",NA,"1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","3","1","1","1","1","4","4","4","4","4","5","4","5","5","5","4","5","5","4","3","1","0",NA,NA,NA,"0",NA,NA,NA,"5",NA,"30",NA,"8",NA,NA,"1",NA,"4","1","1","1","4","4","7",NA,NA,NA,NA,NA,NA,"1",NA,"27/11/1963","2/11/2020 16:40","2","176","78","2","3","2","4"
"97e9be47-4994-4730-980b-89c2a4f51a83",NA,NA,"2","756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","6","3","1","1","1","1","4","6","5","4","5","1","4",NA,"6","5","4","5","5","6","1","4","0",NA,NA,NA,"0",NA,NA,NA,"7",NA,NA,"1",NA,NA,"1","1","4","4","1","1","1","5","8","8",NA,NA,NA,NA,NA,"1","1","1","8/4/1951","2/11/2020 16:41","2","160","100","2","6","2","3"
"55dfc0f5-c549-d8aa-aeb9-f7f4be4dd732",NA,"2",NA,"1498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3","4","1","4","6","3","6","3","1","3","1","4","5","5","4","5","1","1","1","6","6","6","6","0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"5","0",NA,"1","2","4","1","1","1","4","9","4",NA,NA,"1","1","1","1","1","1","3/3/1961","2/11/2020 16:41","1","163","156","2","3","2","1"
"cc64598d-4f05-43b6-15c1-6e4f9b621e42",NA,NA,"2","1604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","6","4","1","1","1","1","4","4","3","4","5","4","4","4","4","4","4","4","3","3","3","3","2","1","30",NA,"5","1","0",NA,"3","1","0",NA,"6","45",NA,"1","3","4","1","1","1","4","6","5",NA,"1",NA,NA,NA,"1",NA,NA,"12/5/1970","2/11/2020 16:42","1","157","63","2","3","2","4"
"1a3a34e2-4f77-cbd9-4bae-03115d4a1220",NA,"2",NA,"846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"6","5","5","3","1","3","3","3","4","5","4","5","1","1","1","1","4","3","4","3","1","1","1","1","0",NA,NA,NA,"5",NA,"30",NA,"5",NA,"45",NA,"5",NA,NA,"1","4","4","1","4","3",NA,"3","4",NA,"1",NA,NA,NA,"1",NA,NA,"1/1/1958","2/11/2020 16:42","2","175","82","1","5","2","5"
"7d511a8e-532b-efbc-20c2-2d7a4d5c4042",NA,"1",NA,"1003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","5","1","1","1","1","5","6","5","5","5","4","1","5","5","4","5","5","1","4","1","1","4","1","60",NA,"3",NA,NA,"1","7",NA,"30",NA,"20",NA,NA,"1","2","4","1","1","1","5","7","8",NA,NA,NA,NA,"1","1",NA,NA,"30/08/1959","2/11/2020 16:42","2","158","80","2","3","2","3"
"e8579c55-bb49-6b89-2619-ab7c8678f195",NA,"2",NA,"1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","3","4","1","1","1","1","1","4","4","4","4","1","3","4","4","3","4","3","1","3","1","4","2","4","0",NA,"0",NA,NA,NA,"3","1","0",NA,"5","0",NA,"3","2","4","1","4","1","5","5","5",NA,NA,NA,NA,"1",NA,NA,NA,"24/08/1936","2/11/2020 16:43","2","160","89","2","2","1","3"
"1d7630f7-aa29-2c78-07bb-075da636013b",NA,"2",NA,"1539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","5","4","1","1","1","1","4","4","4","4","6","4","4","4","5","4","4","4","4","4","4","4","6","0","60",NA,"0",NA,NA,NA,"7",NA,"45",NA,"4","0",NA,"1","2","4","1","1","3",NA,"4","3","1","1",NA,NA,"1","1",NA,NA,"28/05/1944","2/11/2020 16:43","1","121","52","2","4","2","6"
"8bfd9952-c99a-6b36-8c1e-aed6bdb49291",NA,NA,"2","1182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1","1","4","1","1","1","4","1","1","1","4","1","1","1","4","1","1","4","4","6","1","4","4","4","0","30",NA,"2","2","0",NA,"7","0","15",NA,"5","0",NA,"1","6","4","1","1","1","4","7","7",NA,NA,NA,NA,NA,NA,"1",NA,"2/4/1960","2/11/2020 16:44","1","153","84","2","2","1","1"
"436ad4fc-92ec-19a1-1bb0-e341ae9dc139","2",NA,NA,"748","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","2",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","4","3","4","4","3","4","3","4","4","4","3","3","3","3","3","3","3","3","3","3","4","4","0",NA,NA,NA,"0",NA,NA,NA,"5","0","40",NA,"10","0",NA,"1","7","4","1","1","1","4","7","7",NA,NA,"1","1",NA,NA,NA,NA,"15/12/1970","2/11/2020 16:45","1","168","90","1","4","2","4"
"a4a96dc9-b48a-8dc3-d885-5a8290699e05",NA,"2",NA,"1614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"2","2",NA,"1","1","1",NA,"2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,"6","6","5","3","1","1","3","1","3","3","4","3","3","3","3","3","5","3","3","4","3","3","1","1","5","1","0",NA,"2","0","15",NA,"2","0","20",NA,"7","30",NA,"1","4","4","1","4","3",NA,"2","7",NA,NA,"1","1",NA,"1",NA,NA,"4/10/1972","2/11/2020 16:46","1","149","50","1","5","2","6"
"3bce5ed4-644f-85e3-bf98-69e5601a3715","2",NA,NA,"553","2",NA,"1","1","1",NA,"1","2",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","1","1","3","3","3","3","4","1","3","3","3","3",NA,"1","3","3","3","1","3","3","1","1","0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","3","8","4","1","4","3",NA,"3","3",NA,NA,NA,NA,NA,NA,NA,"1","22/06/1973","2/11/2020 16:46","2","166","72","2","6","1","6"
"01394623-b527-bfb2-486f-711230d5bfe3",NA,"1",NA,"1164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","4","3","1","3","1","4","5","4","4","3","4","1","4","4","3","3","4","1","1","3","1","3","2","3",NA,"3","1","3",NA,"3","4","3",NA,"5","10",NA,"1","3","4","1","1","1","5","8","8",NA,"1",NA,NA,"1",NA,NA,NA,"16/09/1971","2/11/2020 16:47","1","158","67.6","1","6","2","4"
"c43ce6d0-a5df-1ace-4d9c-d11756df8819","1",NA,NA,"1138","2",NA,"1","2",NA,"2","2",NA,"2","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5","5","6","1","1","1","1","5","6","5","5","6","3","1","1","5","6","6","5","1","1","1","1","0",NA,NA,NA,"4",NA,"30",NA,"7",NA,"30",NA,"7",NA,NA,"3","8","4","1","1","1","4","4","7",NA,"1",NA,NA,NA,NA,"1","1","14/12/1943","2/11/2020 16:48","1","152","70","1","6","2","5"
"bb7755c2-4fda-9acd-068e-625ca0961d03",NA,"2",NA,"968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","2",NA,"2",NA,"1","1","1",NA,"1","2",NA,"1","1",NA,"1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","5","4","4","4","1","4","5","6","5","4","5","6","5","4","4","4","6","4","4","4","6","0",NA,NA,NA,"0",NA,NA,NA,"3","0","30",NA,"5","0",NA,"5","3","4","1","4","3",NA,"6","9","1","1",NA,NA,NA,"1",NA,NA,"6/5/1951","2/11/2020 16:48","1","170","108","2","6","2","5"
"1bc0fb9c-a9ae-054e-b1d0-cceb2394e456","2",NA,NA,"1250","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","2",NA,NA,NA,NA,"1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5","6","4","1","1","1","1","3","4","5","5","4","4","4","4","5","5","5","5","4","4","3","1","1",NA,"30",NA,"0",NA,NA,NA,"5",NA,"20",NA,"7",NA,NA,"1","1","4","1","1","3",NA,"3","8","1","1",NA,NA,NA,NA,NA,NA,"6/2/1974","2/11/2020 16:49","1","150","42","1","4","2","6"
"a8d639f0-8987-c41e-a7bc-0efd12f9233b",NA,NA,"2","1202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","4","1","1","1","1","4","5","4","5","3","3","3","4","4","4","5","4","3","5","3","1","0",NA,NA,NA,"0",NA,NA,NA,"7","1","0",NA,"4",NA,NA,"1","8","4","1","1","1","4","3","3",NA,NA,NA,NA,NA,NA,NA,"1","29/06/1946","2/11/2020 16:49","2","183","84","2","6","2","4"
"c719ece6-af99-12f7-68aa-db327a63f520",NA,"2",NA,"1267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"2","2",NA,"1","2",NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","6","1","1","1","1","6","6","6","6","5","5","5","6","5","6","6","6","1","1","1","1","5","2","0",NA,"7","3","0",NA,"7","1",NA,NA,"5","0",NA,"1","4","4","1","1","3",NA,"3","1",NA,NA,NA,NA,NA,"1",NA,NA,"1/4/1967","2/11/2020 16:49","2","167","69","1","2","2","6"
"bbc9a4db-5eb1-6ebf-b897-93e25b97471b",NA,"2",NA,"1135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","5","1","1","1","1","6","6","6","6","4","4","4","6","5","5","5","6","4","5","4","4","5","0","30",NA,"2","4","0",NA,"5","1","0",NA,"10","0",NA,"1","4","4","1","1","3",NA,"6","6",NA,NA,NA,NA,NA,"1",NA,NA,"24/04/1964","2/11/2020 16:50","2","183","92","1","4","2","8"
"dae020fe-3d9d-f404-91b2-17cbccfa9732",NA,"2",NA,"894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5","5","3","1","3","1","3","4","4","4","5","4","4","3","5","6","5","4","4","1","1","4","3","7","0","30",NA,"0",NA,NA,NA,"7","1","0",NA,"5","30",NA,"1","3","4","1","1","1","5","7","7",NA,"1",NA,NA,NA,"1",NA,"1","17/02/1955","2/11/2020 16:50","1","148","55","2","2","1","6"
"82eb9e57-0fba-60c2-9a1b-a9c01bc1549c","2",NA,NA,"1426","2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","6","1","1","1","1","6","6","6","6","6","6","6","6","6","6","6","6","4","6","4","1","1","0","30",NA,"3","0","45",NA,"4","1","10",NA,"7","30",NA,"1","2","4","1","4","1","4","6","5","1",NA,NA,NA,"1",NA,NA,NA,"13/07/1957","2/11/2020 16:52","1","160","70","2","3","2","3"
"ece76161-2486-b6f2-962d-56cc1352b6b2",NA,NA,"2","968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","4","1","1","1","1","5","6","6","6","5","4","4","4","6","6","6","6","1","1","1","1","3","1","30",NA,"4","1","20",NA,"3",NA,"45",NA,"5","30",NA,"1","3","4","1","1","3",NA,"6","4",NA,"1",NA,NA,NA,"1",NA,NA,"9/3/1965","2/11/2020 16:52","2","180","80","1","3","1","5"
"e58c0c4a-13ef-cb82-fd06-3ba7972a398a","2",NA,NA,"1299","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","6","6","6","1","1","1","1","3","3","4","4","6","6","6","6","4","4","6","6","1","1","1","1","0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"23","0",NA,"1","4","4","1","1","1","5","10","10",NA,NA,"1","1","1","1","1","1","24/04/1962","2/11/2020 16:52","1","174","84","2","1","1","6"
