"Version","Trial","Alt","Participant","Selection","Goal","Form","Magnitude","Direction"
1,"5","2","R_3PMPX2W2P1aHNmX",1,"30min","Cash","300","neg"
1,"5","3","R_3PMPX2W2P1aHNmX",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_3PMPX2W2P1aHNmX",1,"30min","Cash","500","neg"
1,"6","2","R_3PMPX2W2P1aHNmX",0,"90min","Voucher","300","pos"
1,"6","3","R_3PMPX2W2P1aHNmX",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_3PMPX2W2P1aHNmX",0,"30min","Donate","300","neg"
1,"7","2","R_3PMPX2W2P1aHNmX",0,"60min","Voucher","160","pos"
1,"7","3","R_3PMPX2W2P1aHNmX",1,"SQ","SQ","SQ","SQ"
1,"8","1","R_3PMPX2W2P1aHNmX",0,"90min","Donate","300","pos"
1,"8","2","R_3PMPX2W2P1aHNmX",0,"30min","Voucher","160","neg"
1,"8","3","R_3PMPX2W2P1aHNmX",1,"SQ","SQ","SQ","SQ"
1,"1","1","R_3rOkwBtKxPH89Xi",0,"90min","Donate","160","neg"
1,"1","2","R_3rOkwBtKxPH89Xi",0,"60min","Cash","500","pos"
1,"1","3","R_3rOkwBtKxPH89Xi",1,"SQ","SQ","SQ","SQ"
1,"2","1","R_3rOkwBtKxPH89Xi",0,"90min","Cash","500","neg"
1,"2","2","R_3rOkwBtKxPH89Xi",0,"60min","Donate","300","pos"
1,"2","3","R_3rOkwBtKxPH89Xi",1,"SQ","SQ","SQ","SQ"
1,"3","1","R_3rOkwBtKxPH89Xi",1,"30min","Donate","160","pos"
1,"3","2","R_3rOkwBtKxPH89Xi",0,"90min","Cash","300","neg"
1,"3","3","R_3rOkwBtKxPH89Xi",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_3rOkwBtKxPH89Xi",1,"30min","Cash","500","pos"
1,"4","2","R_3rOkwBtKxPH89Xi",0,"60min","Donate","300","neg"
1,"4","3","R_3rOkwBtKxPH89Xi",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_3rOkwBtKxPH89Xi",0,"90min","Voucher","160","pos"
1,"5","2","R_3rOkwBtKxPH89Xi",1,"30min","Cash","300","neg"
1,"5","3","R_3rOkwBtKxPH89Xi",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_3rOkwBtKxPH89Xi",1,"30min","Cash","500","neg"
1,"6","2","R_3rOkwBtKxPH89Xi",0,"90min","Voucher","300","pos"
1,"6","3","R_3rOkwBtKxPH89Xi",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_3rOkwBtKxPH89Xi",0,"30min","Donate","300","neg"
1,"7","2","R_3rOkwBtKxPH89Xi",0,"60min","Voucher","160","pos"
1,"7","3","R_3rOkwBtKxPH89Xi",1,"SQ","SQ","SQ","SQ"
1,"8","1","R_3rOkwBtKxPH89Xi",0,"90min","Donate","300","pos"
1,"8","2","R_3rOkwBtKxPH89Xi",0,"30min","Voucher","160","neg"
1,"8","3","R_3rOkwBtKxPH89Xi",1,"SQ","SQ","SQ","SQ"
1,"1","1","R_3RrMPHyUeM6e2vg",0,"90min","Donate","160","neg"
1,"1","2","R_3RrMPHyUeM6e2vg",1,"60min","Cash","500","pos"
1,"1","3","R_3RrMPHyUeM6e2vg",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_3RrMPHyUeM6e2vg",0,"90min","Cash","500","neg"
1,"2","2","R_3RrMPHyUeM6e2vg",1,"60min","Donate","300","pos"
1,"2","3","R_3RrMPHyUeM6e2vg",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_3RrMPHyUeM6e2vg",1,"30min","Donate","160","pos"
1,"3","2","R_3RrMPHyUeM6e2vg",0,"90min","Cash","300","neg"
1,"3","3","R_3RrMPHyUeM6e2vg",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_3RrMPHyUeM6e2vg",1,"30min","Cash","500","pos"
1,"4","2","R_3RrMPHyUeM6e2vg",0,"60min","Donate","300","neg"
1,"4","3","R_3RrMPHyUeM6e2vg",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_3RrMPHyUeM6e2vg",0,"90min","Voucher","160","pos"
1,"5","2","R_3RrMPHyUeM6e2vg",1,"30min","Cash","300","neg"
1,"5","3","R_3RrMPHyUeM6e2vg",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_3RrMPHyUeM6e2vg",1,"30min","Cash","500","neg"
1,"6","2","R_3RrMPHyUeM6e2vg",0,"90min","Voucher","300","pos"
1,"6","3","R_3RrMPHyUeM6e2vg",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_3RrMPHyUeM6e2vg",1,"30min","Donate","300","neg"
1,"7","2","R_3RrMPHyUeM6e2vg",0,"60min","Voucher","160","pos"
1,"7","3","R_3RrMPHyUeM6e2vg",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_3RrMPHyUeM6e2vg",0,"90min","Donate","300","pos"
1,"8","2","R_3RrMPHyUeM6e2vg",1,"30min","Voucher","160","neg"
1,"8","3","R_3RrMPHyUeM6e2vg",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_9yKp1rKrpIdjseB",0,"90min","Donate","160","neg"
1,"1","2","R_9yKp1rKrpIdjseB",1,"60min","Cash","500","pos"
1,"1","3","R_9yKp1rKrpIdjseB",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_9yKp1rKrpIdjseB",1,"90min","Cash","500","neg"
1,"2","2","R_9yKp1rKrpIdjseB",0,"60min","Donate","300","pos"
1,"2","3","R_9yKp1rKrpIdjseB",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_9yKp1rKrpIdjseB",0,"30min","Donate","160","pos"
1,"3","2","R_9yKp1rKrpIdjseB",1,"90min","Cash","300","neg"
1,"3","3","R_9yKp1rKrpIdjseB",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_9yKp1rKrpIdjseB",1,"30min","Cash","500","pos"
1,"4","2","R_9yKp1rKrpIdjseB",0,"60min","Donate","300","neg"
1,"4","3","R_9yKp1rKrpIdjseB",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_9yKp1rKrpIdjseB",0,"90min","Voucher","160","pos"
1,"5","2","R_9yKp1rKrpIdjseB",1,"30min","Cash","300","neg"
1,"5","3","R_9yKp1rKrpIdjseB",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_9yKp1rKrpIdjseB",1,"30min","Cash","500","neg"
1,"6","2","R_9yKp1rKrpIdjseB",0,"90min","Voucher","300","pos"
1,"6","3","R_9yKp1rKrpIdjseB",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_9yKp1rKrpIdjseB",0,"30min","Donate","300","neg"
1,"7","2","R_9yKp1rKrpIdjseB",1,"60min","Voucher","160","pos"
1,"7","3","R_9yKp1rKrpIdjseB",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_9yKp1rKrpIdjseB",0,"90min","Donate","300","pos"
1,"8","2","R_9yKp1rKrpIdjseB",1,"30min","Voucher","160","neg"
1,"8","3","R_9yKp1rKrpIdjseB",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_a8AfQjawPUm9rSp",0,"90min","Donate","160","neg"
1,"1","2","R_a8AfQjawPUm9rSp",1,"60min","Cash","500","pos"
1,"1","3","R_a8AfQjawPUm9rSp",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_a8AfQjawPUm9rSp",1,"90min","Cash","500","neg"
1,"2","2","R_a8AfQjawPUm9rSp",0,"60min","Donate","300","pos"
1,"2","3","R_a8AfQjawPUm9rSp",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_a8AfQjawPUm9rSp",0,"30min","Donate","160","pos"
1,"3","2","R_a8AfQjawPUm9rSp",1,"90min","Cash","300","neg"
1,"3","3","R_a8AfQjawPUm9rSp",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_a8AfQjawPUm9rSp",1,"30min","Cash","500","pos"
1,"4","2","R_a8AfQjawPUm9rSp",0,"60min","Donate","300","neg"
1,"4","3","R_a8AfQjawPUm9rSp",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_a8AfQjawPUm9rSp",0,"90min","Voucher","160","pos"
1,"5","2","R_a8AfQjawPUm9rSp",1,"30min","Cash","300","neg"
1,"5","3","R_a8AfQjawPUm9rSp",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_a8AfQjawPUm9rSp",1,"30min","Cash","500","neg"
1,"6","2","R_a8AfQjawPUm9rSp",0,"90min","Voucher","300","pos"
1,"6","3","R_a8AfQjawPUm9rSp",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_a8AfQjawPUm9rSp",0,"30min","Donate","300","neg"
1,"7","2","R_a8AfQjawPUm9rSp",1,"60min","Voucher","160","pos"
1,"7","3","R_a8AfQjawPUm9rSp",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_a8AfQjawPUm9rSp",0,"90min","Donate","300","pos"
1,"8","2","R_a8AfQjawPUm9rSp",1,"30min","Voucher","160","neg"
1,"8","3","R_a8AfQjawPUm9rSp",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_AiVY0Rl1fsF0LCN",0,"90min","Donate","160","neg"
1,"1","2","R_AiVY0Rl1fsF0LCN",1,"60min","Cash","500","pos"
1,"1","3","R_AiVY0Rl1fsF0LCN",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_AiVY0Rl1fsF0LCN",1,"90min","Cash","500","neg"
1,"2","2","R_AiVY0Rl1fsF0LCN",0,"60min","Donate","300","pos"
1,"2","3","R_AiVY0Rl1fsF0LCN",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_AiVY0Rl1fsF0LCN",0,"30min","Donate","160","pos"
1,"3","2","R_AiVY0Rl1fsF0LCN",1,"90min","Cash","300","neg"
1,"3","3","R_AiVY0Rl1fsF0LCN",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_AiVY0Rl1fsF0LCN",1,"30min","Cash","500","pos"
1,"4","2","R_AiVY0Rl1fsF0LCN",0,"60min","Donate","300","neg"
1,"4","3","R_AiVY0Rl1fsF0LCN",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_AiVY0Rl1fsF0LCN",0,"90min","Voucher","160","pos"
1,"5","2","R_AiVY0Rl1fsF0LCN",1,"30min","Cash","300","neg"
1,"5","3","R_AiVY0Rl1fsF0LCN",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_AiVY0Rl1fsF0LCN",1,"30min","Cash","500","neg"
1,"6","2","R_AiVY0Rl1fsF0LCN",0,"90min","Voucher","300","pos"
1,"6","3","R_AiVY0Rl1fsF0LCN",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_AiVY0Rl1fsF0LCN",1,"30min","Donate","300","neg"
1,"7","2","R_AiVY0Rl1fsF0LCN",0,"60min","Voucher","160","pos"
1,"7","3","R_AiVY0Rl1fsF0LCN",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_AiVY0Rl1fsF0LCN",0,"90min","Donate","300","pos"
1,"8","2","R_AiVY0Rl1fsF0LCN",1,"30min","Voucher","160","neg"
1,"8","3","R_AiVY0Rl1fsF0LCN",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_Av32AyPr4MPG9kl",0,"90min","Donate","160","neg"
1,"1","2","R_Av32AyPr4MPG9kl",1,"60min","Cash","500","pos"
1,"1","3","R_Av32AyPr4MPG9kl",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_Av32AyPr4MPG9kl",1,"90min","Cash","500","neg"
1,"2","2","R_Av32AyPr4MPG9kl",0,"60min","Donate","300","pos"
1,"2","3","R_Av32AyPr4MPG9kl",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_Av32AyPr4MPG9kl",0,"30min","Donate","160","pos"
1,"3","2","R_Av32AyPr4MPG9kl",1,"90min","Cash","300","neg"
1,"3","3","R_Av32AyPr4MPG9kl",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_Av32AyPr4MPG9kl",1,"30min","Cash","500","pos"
1,"4","2","R_Av32AyPr4MPG9kl",0,"60min","Donate","300","neg"
1,"4","3","R_Av32AyPr4MPG9kl",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_Av32AyPr4MPG9kl",0,"90min","Voucher","160","pos"
1,"5","2","R_Av32AyPr4MPG9kl",1,"30min","Cash","300","neg"
1,"5","3","R_Av32AyPr4MPG9kl",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_Av32AyPr4MPG9kl",1,"30min","Cash","500","neg"
1,"6","2","R_Av32AyPr4MPG9kl",0,"90min","Voucher","300","pos"
1,"6","3","R_Av32AyPr4MPG9kl",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_Av32AyPr4MPG9kl",0,"30min","Donate","300","neg"
1,"7","2","R_Av32AyPr4MPG9kl",1,"60min","Voucher","160","pos"
1,"7","3","R_Av32AyPr4MPG9kl",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_Av32AyPr4MPG9kl",0,"90min","Donate","300","pos"
1,"8","2","R_Av32AyPr4MPG9kl",1,"30min","Voucher","160","neg"
1,"8","3","R_Av32AyPr4MPG9kl",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_b4bQQgzHJTCGwcp",0,"90min","Donate","160","neg"
1,"1","2","R_b4bQQgzHJTCGwcp",1,"60min","Cash","500","pos"
1,"1","3","R_b4bQQgzHJTCGwcp",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_b4bQQgzHJTCGwcp",1,"90min","Cash","500","neg"
1,"2","2","R_b4bQQgzHJTCGwcp",0,"60min","Donate","300","pos"
1,"2","3","R_b4bQQgzHJTCGwcp",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_b4bQQgzHJTCGwcp",0,"30min","Donate","160","pos"
1,"3","2","R_b4bQQgzHJTCGwcp",1,"90min","Cash","300","neg"
1,"3","3","R_b4bQQgzHJTCGwcp",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_b4bQQgzHJTCGwcp",1,"30min","Cash","500","pos"
1,"4","2","R_b4bQQgzHJTCGwcp",0,"60min","Donate","300","neg"
1,"4","3","R_b4bQQgzHJTCGwcp",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_b4bQQgzHJTCGwcp",0,"90min","Voucher","160","pos"
1,"5","2","R_b4bQQgzHJTCGwcp",1,"30min","Cash","300","neg"
1,"5","3","R_b4bQQgzHJTCGwcp",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_b4bQQgzHJTCGwcp",1,"30min","Cash","500","neg"
1,"6","2","R_b4bQQgzHJTCGwcp",0,"90min","Voucher","300","pos"
1,"6","3","R_b4bQQgzHJTCGwcp",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_b4bQQgzHJTCGwcp",0,"30min","Donate","300","neg"
1,"7","2","R_b4bQQgzHJTCGwcp",1,"60min","Voucher","160","pos"
1,"7","3","R_b4bQQgzHJTCGwcp",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_b4bQQgzHJTCGwcp",0,"90min","Donate","300","pos"
1,"8","2","R_b4bQQgzHJTCGwcp",1,"30min","Voucher","160","neg"
1,"8","3","R_b4bQQgzHJTCGwcp",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_Bs5ptFFnMvGeCVX",0,"90min","Donate","160","neg"
1,"1","2","R_Bs5ptFFnMvGeCVX",1,"60min","Cash","500","pos"
1,"1","3","R_Bs5ptFFnMvGeCVX",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_Bs5ptFFnMvGeCVX",1,"90min","Cash","500","neg"
1,"2","2","R_Bs5ptFFnMvGeCVX",0,"60min","Donate","300","pos"
1,"2","3","R_Bs5ptFFnMvGeCVX",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_Bs5ptFFnMvGeCVX",0,"30min","Donate","160","pos"
1,"3","2","R_Bs5ptFFnMvGeCVX",1,"90min","Cash","300","neg"
1,"3","3","R_Bs5ptFFnMvGeCVX",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_Bs5ptFFnMvGeCVX",1,"30min","Cash","500","pos"
1,"4","2","R_Bs5ptFFnMvGeCVX",0,"60min","Donate","300","neg"
1,"4","3","R_Bs5ptFFnMvGeCVX",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_Bs5ptFFnMvGeCVX",0,"90min","Voucher","160","pos"
1,"5","2","R_Bs5ptFFnMvGeCVX",1,"30min","Cash","300","neg"
1,"5","3","R_Bs5ptFFnMvGeCVX",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_Bs5ptFFnMvGeCVX",1,"30min","Cash","500","neg"
1,"6","2","R_Bs5ptFFnMvGeCVX",0,"90min","Voucher","300","pos"
1,"6","3","R_Bs5ptFFnMvGeCVX",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_Bs5ptFFnMvGeCVX",1,"30min","Donate","300","neg"
1,"7","2","R_Bs5ptFFnMvGeCVX",0,"60min","Voucher","160","pos"
1,"7","3","R_Bs5ptFFnMvGeCVX",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_Bs5ptFFnMvGeCVX",0,"90min","Donate","300","pos"
1,"8","2","R_Bs5ptFFnMvGeCVX",0,"30min","Voucher","160","neg"
1,"8","3","R_Bs5ptFFnMvGeCVX",1,"SQ","SQ","SQ","SQ"
1,"1","1","R_cGZsZBAyCjSq6nn",0,"90min","Donate","160","neg"
1,"1","2","R_cGZsZBAyCjSq6nn",1,"60min","Cash","500","pos"
1,"1","3","R_cGZsZBAyCjSq6nn",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_cGZsZBAyCjSq6nn",0,"90min","Cash","500","neg"
1,"2","2","R_cGZsZBAyCjSq6nn",0,"60min","Donate","300","pos"
1,"2","3","R_cGZsZBAyCjSq6nn",1,"SQ","SQ","SQ","SQ"
1,"3","1","R_cGZsZBAyCjSq6nn",0,"30min","Donate","160","pos"
1,"3","2","R_cGZsZBAyCjSq6nn",0,"90min","Cash","300","neg"
1,"3","3","R_cGZsZBAyCjSq6nn",1,"SQ","SQ","SQ","SQ"
1,"4","1","R_cGZsZBAyCjSq6nn",1,"30min","Cash","500","pos"
1,"4","2","R_cGZsZBAyCjSq6nn",0,"60min","Donate","300","neg"
1,"4","3","R_cGZsZBAyCjSq6nn",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_cGZsZBAyCjSq6nn",0,"90min","Voucher","160","pos"
1,"5","2","R_cGZsZBAyCjSq6nn",0,"30min","Cash","300","neg"
1,"5","3","R_cGZsZBAyCjSq6nn",1,"SQ","SQ","SQ","SQ"
1,"6","1","R_cGZsZBAyCjSq6nn",1,"30min","Cash","500","neg"
1,"6","2","R_cGZsZBAyCjSq6nn",0,"90min","Voucher","300","pos"
1,"6","3","R_cGZsZBAyCjSq6nn",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_cGZsZBAyCjSq6nn",0,"30min","Donate","300","neg"
1,"7","2","R_cGZsZBAyCjSq6nn",0,"60min","Voucher","160","pos"
1,"7","3","R_cGZsZBAyCjSq6nn",1,"SQ","SQ","SQ","SQ"
1,"8","1","R_cGZsZBAyCjSq6nn",0,"90min","Donate","300","pos"
1,"8","2","R_cGZsZBAyCjSq6nn",0,"30min","Voucher","160","neg"
1,"8","3","R_cGZsZBAyCjSq6nn",1,"SQ","SQ","SQ","SQ"
1,"1","1","R_cNHDWGShepYUyFr",0,"90min","Donate","160","neg"
1,"1","2","R_cNHDWGShepYUyFr",1,"60min","Cash","500","pos"
1,"1","3","R_cNHDWGShepYUyFr",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_cNHDWGShepYUyFr",1,"90min","Cash","500","neg"
1,"2","2","R_cNHDWGShepYUyFr",0,"60min","Donate","300","pos"
1,"2","3","R_cNHDWGShepYUyFr",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_cNHDWGShepYUyFr",0,"30min","Donate","160","pos"
1,"3","2","R_cNHDWGShepYUyFr",1,"90min","Cash","300","neg"
1,"3","3","R_cNHDWGShepYUyFr",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_cNHDWGShepYUyFr",1,"30min","Cash","500","pos"
1,"4","2","R_cNHDWGShepYUyFr",0,"60min","Donate","300","neg"
1,"4","3","R_cNHDWGShepYUyFr",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_cNHDWGShepYUyFr",0,"90min","Voucher","160","pos"
1,"5","2","R_cNHDWGShepYUyFr",1,"30min","Cash","300","neg"
1,"5","3","R_cNHDWGShepYUyFr",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_cNHDWGShepYUyFr",1,"30min","Cash","500","neg"
1,"6","2","R_cNHDWGShepYUyFr",0,"90min","Voucher","300","pos"
1,"6","3","R_cNHDWGShepYUyFr",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_cNHDWGShepYUyFr",1,"30min","Donate","300","neg"
1,"7","2","R_cNHDWGShepYUyFr",0,"60min","Voucher","160","pos"
1,"7","3","R_cNHDWGShepYUyFr",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_cNHDWGShepYUyFr",1,"90min","Donate","300","pos"
1,"8","2","R_cNHDWGShepYUyFr",0,"30min","Voucher","160","neg"
1,"8","3","R_cNHDWGShepYUyFr",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_O9worh6EmqMO5vH",0,"90min","Donate","160","neg"
1,"1","2","R_O9worh6EmqMO5vH",1,"60min","Cash","500","pos"
1,"1","3","R_O9worh6EmqMO5vH",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_O9worh6EmqMO5vH",1,"90min","Cash","500","neg"
1,"2","2","R_O9worh6EmqMO5vH",0,"60min","Donate","300","pos"
1,"2","3","R_O9worh6EmqMO5vH",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_O9worh6EmqMO5vH",0,"30min","Donate","160","pos"
1,"3","2","R_O9worh6EmqMO5vH",1,"90min","Cash","300","neg"
1,"3","3","R_O9worh6EmqMO5vH",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_O9worh6EmqMO5vH",1,"30min","Cash","500","pos"
1,"4","2","R_O9worh6EmqMO5vH",0,"60min","Donate","300","neg"
1,"4","3","R_O9worh6EmqMO5vH",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_O9worh6EmqMO5vH",0,"90min","Voucher","160","pos"
1,"5","2","R_O9worh6EmqMO5vH",1,"30min","Cash","300","neg"
1,"5","3","R_O9worh6EmqMO5vH",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_O9worh6EmqMO5vH",1,"30min","Cash","500","neg"
1,"6","2","R_O9worh6EmqMO5vH",0,"90min","Voucher","300","pos"
1,"6","3","R_O9worh6EmqMO5vH",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_O9worh6EmqMO5vH",1,"30min","Donate","300","neg"
1,"7","2","R_O9worh6EmqMO5vH",0,"60min","Voucher","160","pos"
1,"7","3","R_O9worh6EmqMO5vH",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_O9worh6EmqMO5vH",1,"90min","Donate","300","pos"
1,"8","2","R_O9worh6EmqMO5vH",0,"30min","Voucher","160","neg"
1,"8","3","R_O9worh6EmqMO5vH",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_OxOSrvHVWFHZiz7",0,"90min","Donate","160","neg"
1,"1","2","R_OxOSrvHVWFHZiz7",1,"60min","Cash","500","pos"
1,"1","3","R_OxOSrvHVWFHZiz7",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_OxOSrvHVWFHZiz7",1,"90min","Cash","500","neg"
1,"2","2","R_OxOSrvHVWFHZiz7",0,"60min","Donate","300","pos"
1,"2","3","R_OxOSrvHVWFHZiz7",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_OxOSrvHVWFHZiz7",0,"30min","Donate","160","pos"
1,"3","2","R_OxOSrvHVWFHZiz7",0,"90min","Cash","300","neg"
1,"3","3","R_OxOSrvHVWFHZiz7",1,"SQ","SQ","SQ","SQ"
1,"4","1","R_OxOSrvHVWFHZiz7",1,"30min","Cash","500","pos"
1,"4","2","R_OxOSrvHVWFHZiz7",0,"60min","Donate","300","neg"
1,"4","3","R_OxOSrvHVWFHZiz7",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_OxOSrvHVWFHZiz7",0,"90min","Voucher","160","pos"
1,"5","2","R_OxOSrvHVWFHZiz7",0,"30min","Cash","300","neg"
1,"5","3","R_OxOSrvHVWFHZiz7",1,"SQ","SQ","SQ","SQ"
1,"6","1","R_OxOSrvHVWFHZiz7",1,"30min","Cash","500","neg"
1,"6","2","R_OxOSrvHVWFHZiz7",0,"90min","Voucher","300","pos"
1,"6","3","R_OxOSrvHVWFHZiz7",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_OxOSrvHVWFHZiz7",0,"30min","Donate","300","neg"
1,"7","2","R_OxOSrvHVWFHZiz7",0,"60min","Voucher","160","pos"
1,"7","3","R_OxOSrvHVWFHZiz7",1,"SQ","SQ","SQ","SQ"
1,"8","1","R_OxOSrvHVWFHZiz7",0,"90min","Donate","300","pos"
1,"8","2","R_OxOSrvHVWFHZiz7",1,"30min","Voucher","160","neg"
1,"8","3","R_OxOSrvHVWFHZiz7",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_PGvs3A2NtNoKYZb",0,"90min","Donate","160","neg"
1,"1","2","R_PGvs3A2NtNoKYZb",1,"60min","Cash","500","pos"
1,"1","3","R_PGvs3A2NtNoKYZb",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_PGvs3A2NtNoKYZb",0,"90min","Cash","500","neg"
1,"2","2","R_PGvs3A2NtNoKYZb",0,"60min","Donate","300","pos"
1,"2","3","R_PGvs3A2NtNoKYZb",1,"SQ","SQ","SQ","SQ"
1,"3","1","R_PGvs3A2NtNoKYZb",0,"30min","Donate","160","pos"
1,"3","2","R_PGvs3A2NtNoKYZb",0,"90min","Cash","300","neg"
1,"3","3","R_PGvs3A2NtNoKYZb",1,"SQ","SQ","SQ","SQ"
1,"4","1","R_PGvs3A2NtNoKYZb",1,"30min","Cash","500","pos"
1,"4","2","R_PGvs3A2NtNoKYZb",0,"60min","Donate","300","neg"
1,"4","3","R_PGvs3A2NtNoKYZb",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_PGvs3A2NtNoKYZb",0,"90min","Voucher","160","pos"
1,"5","2","R_PGvs3A2NtNoKYZb",1,"30min","Cash","300","neg"
1,"5","3","R_PGvs3A2NtNoKYZb",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_PGvs3A2NtNoKYZb",0,"30min","Cash","500","neg"
1,"6","2","R_PGvs3A2NtNoKYZb",0,"90min","Voucher","300","pos"
1,"6","3","R_PGvs3A2NtNoKYZb",1,"SQ","SQ","SQ","SQ"
1,"7","1","R_PGvs3A2NtNoKYZb",1,"30min","Donate","300","neg"
1,"7","2","R_PGvs3A2NtNoKYZb",0,"60min","Voucher","160","pos"
1,"7","3","R_PGvs3A2NtNoKYZb",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_PGvs3A2NtNoKYZb",0,"90min","Donate","300","pos"
1,"8","2","R_PGvs3A2NtNoKYZb",1,"30min","Voucher","160","neg"
1,"8","3","R_PGvs3A2NtNoKYZb",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_pi0kiKJGoD4WYVz",0,"90min","Donate","160","neg"
1,"1","2","R_pi0kiKJGoD4WYVz",1,"60min","Cash","500","pos"
1,"1","3","R_pi0kiKJGoD4WYVz",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_pi0kiKJGoD4WYVz",1,"90min","Cash","500","neg"
1,"2","2","R_pi0kiKJGoD4WYVz",0,"60min","Donate","300","pos"
1,"2","3","R_pi0kiKJGoD4WYVz",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_pi0kiKJGoD4WYVz",0,"30min","Donate","160","pos"
1,"3","2","R_pi0kiKJGoD4WYVz",1,"90min","Cash","300","neg"
